Timestamp,FUN_Q1,FUN_Q2,FUN_Q3,FUN_Q4,FUN_Q5,SAD_Q1,SAD_Q2,SAD_Q3,SAD_Q4,SAD_Q5,English,Gender,Race,Age,Degree,Reading,Glasses,SpritzAns,Comments,t1,t2,t3,t4,t5,t6,t7,t8,t9,FirstType,FirstEssay,Code
12/2/2014 2:36:01,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,57,Graduate degree / PhD or Professional Degree,"Magazine articles or blogs, Professional documents like emails or reports",No,I have never used a reading technology like this before.,"It seems to be efficient as a speed reading technique. However, it requires great attention and concentration.",14579,25914,37845,83364,67932,8884,101343,72515,169543,Spritz,Fun,3p6i7v
12/2/2014 2:36:07,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,40,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,No,Female,Asian / Pacific Islander,35,Bachelor’s degree,"Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,The eyes gets  irritating ,1051374,19955,38549,94476,1744,23808,100374,27721,71177,Normal,Fun,ix9uzf
12/2/2014 2:37:08,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,240,17,Guilt longer than Shame,The events that cause it are more traumatic.,University of Ghent,Yes,Male,Asian / Pacific Islander,23,"Some college, no degree","Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,,1869,1256,78536,43884,5417,29819,73885,35146,27876,Normal,Sad,fzh07m
12/2/2014 2:37:33,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Asian / Pacific Islander,26,Bachelor’s degree,"Books or e-books, Text messages and social media",No,I have never used a reading technology like this before.,very interesting.,8927,81002,28500,140994,46643,6926,54088,288371,42383,Spritz,Sad,0ewnc9
12/2/2014 2:37:40,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,43,High school diploma,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,,6477,14385,27699,128824,47036,5691,59269,44750,42367,Spritz,Sad,r8d40n
12/2/2014 2:39:29,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Boston middle schools,240,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,28,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,The one downside I seen with the technology was that it went way to quick for me. ,12106,10717,94738,52940,30936,28268,78846,32803,78030,Normal,Sad,lby1iz
12/2/2014 2:40:14,20 minutes,A Fifteen Up Now interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,5,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,28,Bachelor’s degree,Text messages and social media,No,I have never used a reading technology like this before.,,6332,7555,77354,37927,9586,30511,78832,35097,23686,Normal,Sad,pmjrec
12/2/2014 2:44:28,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Other,43,"Some college, no degree","Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,I don't have enough information. it was interesting but i'd need to know more before i would invest more time into using it,8460,23367,27296,98448,52635,5949,89049,33434,78832,Spritz,Sad,9ejmb4
12/2/2014 2:46:00,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Ghent,Yes,Female,White,47,Bachelor’s degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,"This type of reading feels rushed, like you have to cherry-pick keywords. It would also prevent people from being able to use context to understand words they are not familiar with. It's also irritating. ",15112,15776,29871,83355,63631,8477,94784,65157,134421,Spritz,Fun,ms3w1i
12/2/2014 2:46:07,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,40,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,42,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,Slower than my usual reading speed so my attention wandered a bit for some sentences,5617,9855,90780,49084,13467,35811,134851,32238,120785,Normal,Sad,59dyym
12/2/2014 2:46:17,4,A Fitness Under Nine minutes interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,25,Bachelor’s degree,"Books or e-books, Text messages and social media",Yes,I have tried using a reading technology like this before once or twice before.,Not easy to re-read,2170,3393,230175,98919,9631,23032,98758,29368,33696,Normal,Fun,suumd2
12/2/2014 2:47:39,40 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,240,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,23,Associate or technical degree,"Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,"The reading technology was actually enjoyable for me to use.  It kept me engaged because I did not know what words would come next.  I had to be attentive at all times.  After awhile, however, I see how this reading technology can give someone a headache and make them lose focus.",5088,16276,26856,82963,39547,8189,60826,47434,140480,Spritz,Fun,bb1zxu
12/2/2014 2:48:23,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,No,Female,Asian / Pacific Islander,23,Bachelor’s degree,"Books or e-books, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,"Well, in this case if you skipped out something, than it becomes difficult to recollect the thing.",11428,10420,114125,188827,21623,29816,80341,62517,103286,Normal,Sad,r1z2kp
12/2/2014 2:49:58,20 minutes,A Fitness Under Nine minutes interval.,Dr. Brendon Gurd and Jasmine Ma,More rowdy behavior,Quebec primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Male,Asian / Pacific Islander,25,Bachelor’s degree,"Books or e-books, Magazine articles or blogs",No,I have never used a reading technology like this before.,nice technology,255349,297233,40666,78664,48007,4031,178465,315597,39786,Spritz,Fun,e2toqz
12/2/2014 2:51:19,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Female,Hispanic or Latino,28,Associate or technical degree,"Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,my eyes got blurry,5523,10428,25953,79218,38372,2598,92579,33903,42902,Spritz,Fun,16pcea
12/2/2014 2:51:39,4,An active break where students act out activities.,Bayard Marius,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Amsterdam,Yes,Female,Hispanic or Latino,36,High school diploma,Text messages and social media,No,I have never used a reading technology like this before.,No benefit at all,9896,22885,28969,79107,36762,9242,14327,249332,59759,Spritz,Fun,cbgmms
12/2/2014 2:52:18,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Other,27,Bachelor’s degree,"Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have tried using a reading technology like this before once or twice before.,"At certain zoom levels the words were jagged (tech issue).  In terms of benefits, I felt like I was more alert and involved.  In terms of downsides, it's frustrating to not be able to go back if you blink or sneeze.",7292,380709,49058,99780,73751,6967,158912,22860,134570,Spritz,Sad,ikf7oo
12/2/2014 2:52:19,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Happier students,Ontario primary schools,40,27,Guilt longer than Shame,Sadness has less importance than Happiness.,University of Leuven,Yes,Female,Asian / Pacific Islander,27,Bachelor’s degree,"Books or e-books, Science and technology journals, Professional documents like emails or reports",No,I have never used a reading technology like this before.,this technology is really interesting ,5026,4683,185526,206828,13126,39626,76565,54702,63009,Normal,Sad,9yzwgg
12/2/2014 2:53:29,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,100,7,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Amsterdam,Yes,Female,White,26,"Some college, no degree","Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,The larger words are not on the screen long enough for me to comprehend the words.,11776,10246,22176,99656,35317,4483,29336,113492,49430,Spritz,Sad,c77l54
12/2/2014 2:54:16,20 minutes,A Fitness Under Nine minutes interval.,Dr. Spock,Happier students,Maine elementary schools,240,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,35,Associate or technical degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,,4926,1809,5808,36865,1902,19552,115969,29948,39167,Normal,Fun,2t87e7
12/2/2014 2:54:52,4,A Fitness Under Nine minutes interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,17,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,44,Graduate degree / PhD or Professional Degree,"Science and technology journals, Magazine articles or blogs, Text messages and social media",No,I have tried using a reading technology like this before once or twice before.,"I guess I'd get used to it, but I missed the ability to read back over a sentence sometimes, or to pause to let something sink in.",38713,17235,103603,46539,20665,35711,85351,52347,154998,Normal,Sad,nwur7z
12/2/2014 2:55:31,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Ghent,Yes,Male,White,24,Bachelor’s degree,"Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have tried using a reading technology like this before once or twice before.,It was tough on the eyes.,5082,12236,21925,75293,47056,3569,14717,74989,61409,Spritz,Fun,9nyboq
12/2/2014 2:56:16,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,No,Female,Asian / Pacific Islander,26,Bachelor’s degree,"Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,it was very fast and I was unable to read properly,26000,67167,192638,116104,78397,6346,147311,49925,82646,Spritz,Sad,m91so8
12/2/2014 2:57:01,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Asian / Pacific Islander,40,Bachelor’s degree,"Magazine articles or blogs, Text messages and social media",Yes,I have tried using a reading technology like this before once or twice before.,every article gives new information ,4735,105,17334,293732,6188,118335,9497,50197,100557,Normal,Fun,pm22y0
12/2/2014 2:57:05,4,A Fifteen Up Now interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,The events that cause it are more traumatic.,University of Marburg,Yes,Female,Asian / Pacific Islander,26,Bachelor’s degree,"Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,Hard to follow,5030,1856,2560,5644,12354,1629,34918,52120,47068,Spritz,Fun,tik5u8
12/2/2014 2:57:44,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,No,Male,Asian / Pacific Islander,33,Graduate degree / PhD or Professional Degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,"Honestly, I am not very much impressed with this technology. The reasons are like, there is no way you can repeat what you read; you need to read at the pace of technology and not at the speed of your brain, which varies from person to person; and finally it kills the enjoyment of reading. Apologies for the harsh remarks.",2189,3063,36748,99896,37864,2276,45366,113414,134507,Spritz,Sad,qsau27
12/2/2014 2:57:49,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Black or African American,23,"Some college, no degree","Text messages and social media, Professional documents like emails or reports",Yes,I have tried using a reading technology like this before once or twice before.,I felt like it helped me read a little faster.,11252,28545,22724,77313,62028,13306,121447,56012,89504,Spritz,Fun,zqlmw9
12/2/2014 2:58:08,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,40,17,Shame longer than Guilt,The events that cause it are more traumatic.,University of Leuven,Yes,Female,Black or African American,49,"Some college, no degree",Magazine articles or blogs,Yes,I have never used a reading technology like this before.,The benefit could be for young children but I think that not being able to control the speed was hard and made it hard to comprehend but with practice it may be a good tool,16187,21102,255563,67835,71262,53490,114553,103973,177793,Normal,Fun,4c7v5x
12/2/2014 2:58:10,4,A Fitness Under Nine minutes interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Hispanic or Latino,42,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,,11361,24177,45347,87224,60444,7577,129820,163688,93496,Spritz,Fun,ieso6p
12/2/2014 2:58:10,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Amsterdam,Yes,Male,White,34,High school diploma,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,,13661,19141,27548,108329,51627,10167,94148,32358,46228,Spritz,Sad,e0irw4
12/2/2014 2:58:27,20 minutes,A Fitness Under Nine minutes interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,31,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,"If I lost focus, I missed information on the new technology since I couldn't go back.",7481,6550,44046,45676,8962,25703,74417,33722,54310,Normal,Sad,585trm
12/2/2014 2:59:14,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Hispanic or Latino,22,Bachelor’s degree,"Books or e-books, Text messages and social media",Yes,I have never used a reading technology like this before.,It makes it harder to reread what you saw,37279,14867,27240,83991,33048,4552,146021,100104,53539,Spritz,Fun,275yxw
12/2/2014 2:59:43,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,100,7,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Female,White,36,"Some college, no degree","Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,i feel like i retained more info,9345,6905,87121,68228,17878,26161,84705,45281,85607,Normal,Sad,ze69iv
12/2/2014 2:59:57,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Fear longer than Anxiety,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,31,"Some college, no degree","Books or e-books, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,What an interesting program! I liked it. (Plus it made me realize exactly how fast I can read --impressive!) ,4639,5845,159940,48239,16761,25858,79656,36368,65571,Normal,Sad,ly52y5
12/2/2014 3:00:20,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Happier students,Quebec primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,No,Male,Asian / Pacific Islander,29,Graduate degree / PhD or Professional Degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,good one,6045,7573,50649,147449,2605,19971,77232,48469,43520,Normal,Sad,sdakme
12/2/2014 3:00:30,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Happier students,Ontario primary schools,5,7,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Female,White,22,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,,4903,18360,25512,103607,60424,3862,73761,174441,44668,Spritz,Sad,srsh25
12/2/2014 3:01:13,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,40,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,52,"Some college, no degree","Books or e-books, Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,"It was a little fast, but otherwise ok. I did miss some words on occasion.",10912,11143,103328,32748,24820,43841,117375,45318,81536,Normal,Fun,xyula0
12/2/2014 3:01:26,4,An active break where students act out activities.,Rosie Hales,Less off-task behavior,Ontario primary schools,240,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,20,"Some college, no degree","Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,"the screen around the words seemed to be getting darker, a little distracting. Also the first few words seemed to come out slower then all of a sudden boom! the others were faster and it took an adjustment period.",5710,15767,25598,99140,54966,3329,78982,42161,108916,Spritz,Sad,bi7lau
12/2/2014 3:02:14,4,A Fitness Under Nine minutes interval.,Dr. Brendon Gurd and Jasmine Ma,Happier students,Ontario primary schools,5,27,Guilt longer than Shame,Happiness is fleeting.,University of Leuven,Yes,Female,Black or African American,27,Bachelor’s degree,"Science and technology journals, Text messages and social media",Yes,I have never used a reading technology like this before.,none,9515,9657,25591,23777,41118,4338,21610,109285,44258,Spritz,Sad,qin31t
12/2/2014 3:02:16,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Maine elementary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,26,Bachelor’s degree,Text messages and social media,Yes,I have never used a reading technology like this before.,"It was a bit hard to keep up with words flashing on the screen, but it forced me to be more attentive.",4627,8268,23631,97100,48827,8681,60047,39363,63058,Spritz,Sad,mtizzs
12/2/2014 3:03:56,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Female,Hispanic or Latino,22,"Some college, no degree","Text messages and social media, Professional documents like emails or reports",No,I have tried using a reading technology like this before once or twice before.,,9683,14477,23811,97818,46619,5643,94061,32841,37417,Spritz,Sad,qsddyh
12/2/2014 3:08:40,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,50,High school diploma,"Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,The speed was hard to keep up with at times.,21302,31510,25039,99307,80165,13703,185393,75883,91050,Spritz,Sad,p1e36t
12/2/2014 3:09:20,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Female,White,31,High school diploma,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,I did not like the new reading technology at all. it was very annoying ,6538,21780,23837,80625,32188,7421,70631,50879,80673,Spritz,Fun,s6i0kr
12/2/2014 3:11:12,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Female,White,30,High school diploma,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,"With Spritz, the words flash by rather quickly, but it's a fun challenge attempting to gather all the information correctly.",16923,19440,29048,104593,73260,7674,93883,35497,100732,Spritz,Sad,20y7xm
12/2/2014 3:11:55,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Hispanic or Latino,36,High school diploma,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,The words changed to quickly I lost track a few times.,24554,19782,284522,165539,34436,34986,102737,95770,102192,Normal,Fun,uxysz3
12/2/2014 3:12:23,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,5,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,25,Bachelor’s degree,"Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,The words were scrolling a little to fast for me to be able to recognize some words.,3723,16563,134143,49304,18762,25737,76246,42685,67054,Normal,Sad,gpa7mq
12/2/2014 3:15:54,40 minutes,A Fitness Under Nine minutes interval.,Bayard Marius,Students eating more nutritional food,Maine elementary schools,100,37,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Asian / Pacific Islander,22,Graduate degree / PhD or Professional Degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have used a reading technology like this multiple times to read articles online.,Nice ,2753,1408,2736,14360,2721,4091,1566,21170,42456,Normal,Fun,nlakfa
12/2/2014 3:17:51,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,5,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,32,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have tried using a reading technology like this before once or twice before.,Can't catch all of the words or blink often enough.,4260,5829,77161,23300,223964,28845,97109,56354,47696,Normal,Fun,xc1m7u
12/2/2014 3:19:41,20 minutes,An active break where students act out activities.,Rosie Hales,Less off-task behavior,Ontario primary schools,240,17,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,32,Bachelor’s degree,"Books or e-books, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,Longer words were much harder to process,5127,7149,24683,95444,26499,4131,26677,18771,23125,Spritz,Sad,bmmqvb
12/2/2014 3:20:22,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Asian / Pacific Islander,22,Bachelor’s degree,I don’t read any of these materials often.,No,I have never used a reading technology like this before.,I dislike speed reading and find it hard to remember information.,4599,3611,38193,39485,13390,34951,97259,48739,84775,Normal,Fun,ckpqc8
12/2/2014 3:21:32,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Maine elementary schools,240,7,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,22,"Some college, no degree","Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,,10534,20234,38397,79964,45945,4413,200698,55631,70200,Spritz,Fun,e12srs
12/2/2014 3:22:14,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Maine elementary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Amsterdam,Yes,Male,Asian / Pacific Islander,40,Graduate degree / PhD or Professional Degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,,39712,54613,38854,88916,131240,11535,174424,126903,129758,Spritz,Fun,sxbbat
12/2/2014 3:22:34,20 minutes,An active break where students act out activities.,Dr. Spock,Happier students,Quebec primary schools,240,27,Shame longer than Guilt,Sadness has less importance than Happiness.,University of Leuven,Yes,Female,Asian / Pacific Islander,55,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have used a reading technology like this multiple times to read articles online.,very nice. i like so much.,16962,4531,12361,204572,9348,29199,78273,34827,80935,Normal,Sad,2hhsz3
12/2/2014 3:23:23,4,An active break where students act out activities.,Bayard Marius,Less off-task behavior,Boston middle schools,40,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Female,White,35,Bachelor’s degree,"Books or e-books, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,,9059,23250,26508,99574,63037,7666,102379,41236,40727,Spritz,Sad,y8lwj2
12/2/2014 3:23:42,40 minutes,A Fitness Under Nine minutes interval.,Bayard Marius,More rowdy behavior,Maine elementary schools,40,17,Fear longer than Anxiety,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Female,Hispanic or Latino,23,High school diploma,Magazine articles or blogs,Yes,I have tried using a reading technology like this before once or twice before.,,15430,35389,724186,17989,3612,11079,10704,22417,48336,Normal,Sad,arw0e1
12/2/2014 3:24:02,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,17,Fear longer than Anxiety,You need more time to mull over and cope with what happened to fully comprehend it.,University of Ghent,Yes,Female,White,38,Associate or technical degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,Made me anxious but the method worked,54894,21857,24696,81396,37592,4105,50184,53295,40992,Spritz,Fun,cyc30l
